program_id,opcode,op_count,bytecode
RETURNDATASIZE_50,RETURNDATASIZE,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060003d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d503d5050505050505050505050
RETURNDATACOPY_50,RETURNDATACOPY,50,6000617fff536000600061800060006000600461ffffF1506003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360033e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e
EXTCODEHASH_50,EXTCODEHASH,50,60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff60ff6c63ffffffff60005260046000f3600052600d60006000f0808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080803f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f503f50505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050
COINBASE_50,COINBASE,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060004150415041504150415041504150415041504150415041504150415041504150415041504150415041504150415041504150415041504150415041504150415041504150415041504150415041504150415041504150415041504150415041504150415050505050505050505050
TIMESTAMP_50,TIMESTAMP,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060004250425042504250425042504250425042504250425042504250425042504250425042504250425042504250425042504250425042504250425042504250425042504250425042504250425042504250425042504250425042504250425042504250425050505050505050505050
NUMBER_50,NUMBER,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060004350435043504350435043504350435043504350435043504350435043504350435043504350435043504350435043504350435043504350435043504350435043504350435043504350435043504350435043504350435043504350435043504350435050505050505050505050
DIFFICULTY_50,DIFFICULTY,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060004450445044504450445044504450445044504450445044504450445044504450445044504450445044504450445044504450445044504450445044504450445044504450445044504450445044504450445044504450445044504450445044504450445050505050505050505050
GASLIMIT_50,GASLIMIT,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060004550455045504550455045504550455045504550455045504550455045504550455045504550455045504550455045504550455045504550455045504550455045504550455045504550455045504550455045504550455045504550455045504550455050505050505050505050
CHAINID_50,CHAINID,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060004650465046504650465046504650465046504650465046504650465046504650465046504650465046504650465046504650465046504650465046504650465046504650465046504650465046504650465046504650465046504650465046504650465050505050505050505050
SELFBALANCE_50,SELFBALANCE,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060004750475047504750475047504750475047504750475047504750475047504750475047504750475047504750475047504750475047504750475047504750475047504750475047504750475047504750475047504750475047504750475047504750475050505050505050505050
POP_50,POP,50,6003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360035050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050505050
MLOAD_50,MLOAD,50,6000617fff536000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360035150515051505150515051505150515051505150515051505150515051505150515051505150515051505150515051505150515051505150515051505150515051505150515051505150515051505150515051505150515051505150515051505150515050505050505050505050
MSTORE_50,MSTORE,50,60ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f5260ff5f52
MSTORE_COLD_50,MSTORE_COLD,50,60ff5f525f60200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff815260200160ff8152
MSTORE8_50,MSTORE8,50,6000617fff536003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360035353535353535353535353535353535353535353535353535353535353535353535353535353535353535353535353535353
JUMP_50,JUMP,50,62000005565b6200000b565b62000011565b62000017565b6200001d565b62000023565b62000029565b6200002f565b62000035565b6200003b565b62000041565b62000047565b6200004d565b62000053565b62000059565b6200005f565b62000065565b6200006b565b62000071565b62000077565b6200007d565b62000083565b62000089565b6200008f565b62000095565b6200009b565b620000a1565b620000a7565b620000ad565b620000b3565b620000b9565b620000bf565b620000c5565b620000cb565b620000d1565b620000d7565b620000dd565b620000e3565b620000e9565b620000ef565b620000f5565b620000fb565b62000101565b62000107565b6200010d565b62000113565b62000119565b6200011f565b62000125565b6200012b565b620001305b620001355b6200013a5b6200013f5b620001445b620001495b6200014e5b620001535b620001585b6200015d5b
JUMPI_50,JUMPI,50,6003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036003600360036200016d575b62000173575b62000179575b6200017f575b62000185575b6200018b575b62000191575b62000197575b6200019d575b620001a3575b620001a9575b620001af575b620001b5575b620001bb575b620001c1575b620001c7575b620001cd575b620001d3575b620001d9575b620001df575b620001e5575b620001eb575b620001f1575b620001f7575b620001fd575b62000203575b62000209575b6200020f575b62000215575b6200021b575b62000221575b62000227575b6200022d575b62000233575b62000239575b6200023f575b62000245575b6200024b575b62000251575b62000257575b6200025d575b62000263575b62000269575b6200026f575b62000275575b6200027b575b62000281575b62000287575b6200028d575b62000293575b620002985b6200029d5b620002a25b620002a75b620002ac5b620002b15b620002b65b620002bb5b620002c05b620002c55b
PC_50,PC,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060005850585058505850585058505850585058505850585058505850585058505850585058505850585058505850585058505850585058505850585058505850585058505850585058505850585058505850585058505850585058505850585058505850585050505050505050505050
MSIZE_50,MSIZE,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060005950595059505950595059505950595059505950595059505950595059505950595059505950595059505950595059505950595059505950595059505950595059505950595059505950595059505950595059505950595059505950595059505950595050505050505050505050
GAS_50,GAS,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060005a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a505a5050505050505050505050
JUMPDEST_50,JUMPDEST,50,5f5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b
MCOPY_50,MCOPY,50,60ff5f5260fe60205260205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e60205f60205e
MCOPY_COLD_50,MCOPY_COLD,50,60ff5f525f60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e60200160205f825e
PUSH0_50,PUSH0,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060005f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f505f5050505050505050505050
LOG0_50,LOG0,50,7fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff6000526020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000602060006020600060206000a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0
LOG1_50,LOG1,50,7fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff60005260ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff6020600060ff60206000a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1
LOG2_50,LOG2,50,7fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff60005260ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff6020600060ff60ff60206000a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2
LOG3_50,LOG3,50,7fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff60005260ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff6020600060ff60ff60ff60206000a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3
LOG4_50,LOG4,50,7fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff60005260ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff6020600060ff60ff60ff60ff60206000a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4a4
CREATE_50,CREATE,50,6d6460016001016000526005601bf3600052600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000600e60126000f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f050f05050505050505050505050
CALL_50,CALL,50,60ff60ff60ff60ff60ff716860015860060157fe5b60005260096017f36000526012600e6000f05f5f60205f5f8561ffff86868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f15086868686868686f1505050505050
RETURN_50,RETURN,50,726960ff60005260026018f3600052600a6016f36000526013600d6000f060ff52716860ff6000526002601860005260096017f36000526012600e6000f060ff5160006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff450
DELEGATECALL_50,DELEGATECALL,50,60ff60ff60ff60ff60ff716860015860060157fe5b60005260096017f36000526012600e6000f05f5f60205f5f8561ffff858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f450858585858585f4505050505050
STATICCALL_50,STATICCALL,50,60ff60ff60ff60ff60ff716860015860060157fe5b60005260096017f36000526012600e6000f05f5f60205f5f8561ffff858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa50858585858585fa505050505050
REVERT_50,REVERT,50,726960ff60005260026018fd600052600a6016f36000526013600d6000f060ff52716860ff6000526002601860005260096017f36000526012600e6000f060ff5160006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff45060006000600060008461fffff450
PUSH1_50,PUSH1,50,60006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035060035050505050505050505050
PUSH2_50,PUSH2,50,600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035061030350610303506103035050505050505050505050
PUSH3_50,PUSH3,50,6000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035062030303506203030350620303035050505050505050505050
PUSH4_50,PUSH4,50,60006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035063030303035050505050505050505050
PUSH5_50,PUSH5,50,600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000600060006000640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035064030303030350640303030303506403030303035050505050505050505050
